Job (Long),AD,Email,ShoreTel,Cell,Fax,Desktop,Laptop,List of Members
Senior Food Technologist - QARM,x,x,x,x,x,"[""Supplier Quality"", ""ADC-QSVM Approver Corp"", ""EMA Group"", ""NERP"", ""Goals Training Sessions"", ""Store-Projects Legal aambrosi RW"", ""GoogleAppsLegalHold"", ""ADC-RM Spec Approver"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""Store-QA Raw Materials Supplier QA Supplier Visits RW"", ""Quality Systems"", ""Store-QA RAw Materials Visual Ref RW"", ""RM Specs"", ""GADS"", ""ADC-ENG PKG Specs Notify"", ""TNP Info Distribution"", ""TNP Prelim Review"", ""QA Special Handling-Pocatello"", ""Supplier & Raw Material Quality"", ""Concur Users"", ""manufacturingReader"", ""Store-QA Vendor Forms Document Maint R-W"", ""Store-QA"", ""Plant Trial Distribution-Medford"", ""Packaging Specification Notification"", ""GMP Tip"", ""New Item Number Notification"", ""Store-Projects-Genesis"", ""RM Hold Notification"", ""Micro"", ""Store-Training EBS"", ""manufacturingebsEditor"", ""Store-Organic Agriculture"", ""Store-Sourcing"", ""Store-QA Share with Purchasing RW"", ""Store-Projects Tech Services RW"", ""Ingredient Supplier Changes"", ""Store-Purchasing Vendor Book Doc RW"", ""QA Special Handling-Northpoint"", ""QA Special Handling-Medford"", ""Plant Trial Distribution-Northpoint"", ""vendorAdmin"", ""Store-QA Raw Materials Share w-Tech Services"", ""QA EFax"", ""Item Status Changed"", ""Ingredient Supplier Changes UK"", ""Staff-Dutton"", ""Staff-Medford""]"
Senior Human Resource Coordinator,x,x, ,x, ,[]
Senior Human Resources Coordinator,x,x,x, , ,"[""ADC-HR Approver Reference Corp"", ""GoogleApps_HumanResources_Department"", ""ADC-Corp Editor"", ""Fun Committee"", ""SFTA"", ""Concur Users"", ""Store-Human Resources"", ""Human Resources"", ""apReader"", ""Staff-Petaluma""]"
Senior IT Support Technician,x,x,x,x, ,"[""GoogleApps_InformationTechnology_Department"", ""Dynamics Prod Users"", ""Global Protect VPN User"", ""Video User-MED"", ""Video User-NPT"", ""FS_ITSupportTeam_Notify"", ""PMP"", ""Smartsheet_Licensed"", ""PMPUsers"", ""GADS"", ""MESManager"", ""NetOps-RO"", ""Quintiq-Frozen Sup"", ""Concur Users"", ""Store-Projects-erp"", ""Staff-Northpoint"", ""Information Technology Department"", ""Store-Image Silo"", ""Apollo MP2"", ""HD"", ""IT Tech Support"", ""exchange alert group"", ""Desktop Admin"", ""Staff-Dutton"", ""Staff-Remote"", ""Support-SMS"", ""Store-Database Tops Pro"", ""IT SysAdmins"", ""Store-Information Services"", ""Information-Services-Dept-Group"", ""Allergen Management Team-Medford"", ""DecryptionTest"", ""Video Sup-MED"", ""PasswordStateUsers"", ""MESAdmins"", ""MESBasic"", ""Warehouse Offices-Medford"", ""Staff-Medford"", ""IS Developers"", ""Smartsheet_Unlicensed"", ""Staff-Pocatello"", ""IT Security"", ""Store-Outside Sales"", ""Staff-Petaluma""]"
"Senior Manager, Marketing",x,x,x,x, ,"[""GoogleApps_Customer_Marketing_Department"", ""Concur Business Meals"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Margin Team"", ""Goals Training Sessions-Supervisors"", ""Alfresco-Marketing"", ""Store-Projects New Products RW"", ""Concur Corporate"", ""Concur Users"", ""Store-Marketing"", ""Marketing Staff"", ""Marketing and Sales-Petaluma"", ""Managerial staff"", ""apReader"", ""Outside Sales"", ""arReader"", ""Staff-Petaluma""]"
Senior Manufacturing Training Coordinato,x,x,x, ,x,"[""Goals Training Sessions"", ""GoogleAppsEA"", ""ADC-ENG PKG Specs Notify"", ""Staff-Northpoint Corporate"", ""Quintiq-Frozen Sup"", ""DachaLabor"", ""Concur Users"", ""manufacturingReader"", ""manufacturingebsReader"", ""Packaging Specification Notification"", ""Store-Production Manufacturing"", ""MCR"", ""Store-Projects-Genesis"", ""Requisition"", ""Store-Inventory Control"", ""BaseAccess""]"
Senior Materials Planner,x,x,x,x,x,"[""GoogleAppsEA""]"
Senior Mechanic,x,x, ,x,x,"[""Dynamics Prod Users"", ""GoogleAppsEA"", ""Dynamics Team"", ""Concur Users"", ""Daily Report-Maintenance-Northpoint"", ""Staff-Northpoint"", ""DAX EAM PA Functional Team"", ""DAX EAM PA Global Team"", ""ADC-Plant Editor Medford"", ""capitalprojectsReader"", ""Store-Maintenance"", ""Daily Report-Maintenance-Medford"", ""Store-Maintenance Medford"", ""Maintenance-Medford"", ""Staff-Medford"", ""ACCSENSE"", ""Staff-Sutton"", ""Maintenance-Pocatello"", ""Staff-Pocatello"", ""QA Canning Report-Medford"", ""wcalarmsat2"", ""wcalarm2"", ""Kitchen Prep Maintenance-Medford"", ""Pasta Line-Medford""]"
Senior Mechanic Lead,x,x, ,x, ,"[""Dynamics Prod Users"", ""Shoreware Maint-POC"", ""GoogleApps"", ""GADS"", ""Maintenance-Pocatello"", ""Staff-Pocatello"", ""Dynamics Team"", ""Store-Maintenance"", ""GoogleAppsEA"", ""R&D Test Notification-Weekly"", ""Concur Users"", ""QA Frozen Report-Northpoint"", ""Daily Report-Maintenance-Northpoint"", ""ACCSENSE"", ""Accident Reporting-Santa Rosa"", ""Staff-Northpoint"", ""Staff-Sutton"", ""Store-Projects Internal Audit SR"", ""Store-Production SR Sustainability RW"", ""malarm3"", ""malarm2"", ""malarm1"", ""capitalprojectsReader"", ""QA Canning Report-Medford"", ""Daily Report-Maintenance-Medford"", ""Store-Maintenance Medford"", ""Maintenance-Medford"", ""Staff-Medford"", ""B&R-Pocatello""]"
Senior National Account Manager,x,x,x, , ,"[""GoogleApps""]"
Senior Network Engineer,x,x,x,x, ,"[""GoogleApps_InformationTechnology_Department"", ""Flight Notifications"", ""IT Infrastructure"", ""Net Priv 15"", ""Goals Training Sessions"", ""Global Protect VPN User"", ""DecryptionTest"", ""Video Sup-NPT"", ""Video User-MED"", ""Video Sup-MED"", ""FS_ITInfrastructureTeam_Notify"", ""Network Team"", ""PMP"", ""NetBrain-Admin"", ""FirewallAdmins"", ""Storage Admins-RW"", ""GADS"", ""RouterAdmins"", ""NetOps"", ""Concur Users"", ""VMware Administrators"", ""ops-notify"", ""Information Technology Department"", ""Staff-Petaluma"", ""Support-SMS"", ""Infoblox Full Admins"", ""IT"", ""IT SysAdmins"", ""Store-Information Services"", ""Information-Services-Dept-Group"", ""Backup Operators""]"
Senior POS Coordinator,x,x,x, ,x,"[""GoogleApps_Customer_Marketing_Department"", ""Smartsheet_Licensed"", ""Alfresco-Marketing"", ""Concur Users"", ""New Packaging"", ""Store-Sales"", ""Store-Marketing"", ""Marketing Staff"", ""Marketing and Sales-Petaluma"", ""Store-Projects Packaging Dev RO"", ""Staff-Petaluma"", ""Samples"", ""Store-Goldmine Users""]"
Senior Packaging Engineer,x,x,x,x,x,"[""Concur Business Meals"", ""Store-Projects DAX MS Project RW"", ""Store-Projects Packaging Engineering"", ""Flight Notifications"", ""Dynamics Prod Users"", ""Goals Training Sessions"", ""PET Tray Project"", ""ADC-ENG PKG Specs Approver"", ""ADC-Corp Editor"", ""Packaging Engineering Department"", ""Smartsheet_Licensed"", ""Store-QA Packaging RW"", ""New Product Startup-Pocatello"", ""GoogleAppsEA"", ""ADC-ENG PKG Specs Notify"", ""Staff-Northpoint Corporate"", ""TNP Info Distribution"", ""Maintenance-Pocatello"", ""New Product Startup-Medford"", ""New Product Startup-Santa Rosa"", ""R&D Test Notification-Weekly"", ""Store-Projects New Products RW"", ""Store-Marketing Product Images & Packaging RW"", ""Dynamics Team"", ""Concur Corporate"", ""Concur Users"", ""Engineering-Corporate"", ""manufacturingebsReader"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""GMP Tip"", ""New Distribution Announcement"", ""New Item Number Notification"", ""Engineering Department"", ""Store-Executive MBR Presentations RW"", ""Accident Reporting-Medford"", ""Managerial staff"", ""New Equipment Startup SOP-Medford"", ""Store-Maintenance Medford"", ""Machinery Reciepts"", ""Store-Engineering Projects"", ""Staff-Remote"", ""Engineering-Medford"", ""Store-Database Tops Pro"", ""Safety-Medford"", ""Store-Engineering""]"
Senior Packaging Specialist,x,x,x, , ,"[""GoogleApps_Customer_Marketing_LegalHold"", ""UPIF Distribution"", ""Store-Projects Packaging Capex RW"", ""Smartsheet_Licensed"", ""Alfresco-Marketing"", ""ADC-ENG PKG Specs Notify"", ""TNP Info Distribution"", ""Concur Users"", ""Store-Projects Packaging Dev RW"", ""Packaging Specification Notification"", ""New Product Meetings"", ""New Item Number Notification"", ""Store-Sales Private Packaging"", ""Store-Sales"", ""Store-Marketing"", ""Marketing Staff"", ""Marketing and Sales-Petaluma"", ""Staff-Petaluma""]"
Senior Plant Engineer,x,x,x,x, ,"[""Concur Business Meals"", ""Performance Reviews Training-Supervisors"", ""Corporate Managers"", ""Store-Projects DAX MS Project RW"", ""Dynamics Prod Users"", ""Goals Training Sessions-Supervisors"", ""ADC-CONFIDENTIAL"", ""DAX EAM PA Global Team"", ""ADC-Plant Editor Medford"", ""Smartsheet_Licensed"", ""Store-QA Alfresco"", ""GoogleAppsEA"", ""Store-QA Medford EM RW"", ""ADC-ENG Reviewer"", ""New Product Startup-Medford"", ""wcalarmsun3"", ""wcalarmsun2"", ""wcalarmsun1"", ""wcalarmsat3"", ""wcalarmsat2"", ""wcalarmsat1"", ""wcalarm3"", ""wcalarm2"", ""wcalarm1"", ""Dynamics Team"", ""Concur Users"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""Store-Maintenance"", ""Engineering Department"", ""Store-Safety"", ""Daily Report-Maintenance-Medford"", ""Accident Reporting-Medford"", ""Store-Maintenance Medford"", ""Maintenance-Medford"", ""Warehouse Offices-Medford"", ""Staff-Remote"", ""Staff-Medford"", ""Store-Safety Medford"", ""Engineering-Medford"", ""Store-Engineering""]"
Senior QA Techinician - Validations,x,x,x, , ,"[""GoogleApps""]"
Senior QA Technician - Frozen Foods,x,x,x, ,x,"[""Plant Trial Distribution-Pocatello"", ""Tree Nut Process Disposition-POC"", ""GROUP-QA Pocatello"", ""Store-Projects Pocatello SOP Pre Op RW"", ""QA Pocatello"", ""Store-Projects Pocatello SOPs QA RW"", ""GoogleAppsEA"", ""Store-Maintenance Pocatello"", ""QA Frozen Hold-Pocatello"", ""QA Special Handling-Pocatello"", ""Staff-Pocatello"", ""Store-QA"", ""ADC-Plant Notify Pocatello"", ""Store-Sensory Daily Sensory Reports Pocatello RW"", ""ADC-Plant Editor Pocatello"", ""Dynamics Team"", ""Store-Projects Cost of Quality RW"", ""manufacturingebsReader"", ""Store-Production"", ""Store-QA Frozen Holds Medford"", ""Store-Sensory"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Store-Production Supervisors"", ""Store-Safety"", ""Store-Production Private Medford Canning"", ""Smartsheet_Unlicensed"", ""GoogleApps"", ""Store-Manufacturing Documents SR Kitchen Rept Kitchen Tech RW"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""QA Special Handling-Northpoint"", ""Staff-Sutton"", ""QA Jarring Report-Northpoint"", ""Store-Database Punch Detail RO"", ""Pasta Sauce and Salsa Release -Northpoint"", ""Staff-Northpoint"", ""Store-Database  Production"", ""QA Lab-Sutton""]"
Senior QA Technician - Kitchen,x,x,x,x, ,"[""Expired Products-Northpoint"", ""Food Safety Committee"", ""GoogleAppsEA"", ""qualitydocsEditor"", ""manufacturingebsReader"", ""Store-Production"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""Store-QA"", ""Change Notification (Recipe)"", ""Bull"", ""QA Frozen Report-Northpoint"", ""New Product Meetings"", ""Store-Production Manufacturing"", ""Store-Production Supervisors"", ""Store-Production Kitchen"", ""QA Jarring Report-Northpoint"", ""Material Shortages-Northpoint"", ""QA Special Handling-Northpoint"", ""QA Manufacturing-Northpoint"", ""Pasta Sauce and Salsa Release -Northpoint"", ""QA Kitchen-Northpoint"", ""Staff-Northpoint"", ""ManufacturingBasic"", ""GROUP-QA Kitchen-Medford"", ""qualitydocsReader"", ""manufacturingReader"", ""qualitydocsAdmin"", ""Allergen Advisory-Medford"", ""manufacturingebsEditor"", ""Store-QA Compliments"", ""QA Medford"", ""Store-QA Techs Medford"", ""QA Kitchen-Medford"", ""Staff-Medford"", ""ADC-ENG PKG Specs Notify"", ""Packaging Specification Notification"", ""QA Frozen Hold-Medford"", ""Production-Medford""]"
Senior QA Technician - Raw Materials,x,x, , , ,"[""GoogleAppsEA"", ""Quintiq-QARM"", ""Concur Users"", ""Store-QA"", ""New Packaging"", ""Store-Organic Agriculture Sample Approval Status Log - Write"", ""Material Receipt Group"", ""New Item Number Notification"", ""RM Hold Notification"", ""Material Shortages-Northpoint"", ""Store-Organic Agriculture"", ""QA Special Handling-Northpoint"", ""Store-QA Compliments"", ""Store-QA Techs Northpoint"", ""QA Manufacturing-Northpoint"", ""vendorAdmin"", ""QA EFax"", ""Staff-Dutton"", ""Supplier Lot Notification""]"
Senior Quality Assurance Manager,x,x,x,x, ,"[""Dynamics-Remove Prod Icon"", ""ADC-Recall Access"", ""Performance Reviews Training-Supervisors"", ""Positive Release-Santa Rosa"", ""Regulatory Bulletin"", ""ADC-pSOP Notify Santa Rosa"", ""HARPC Team-Santa Rosa"", ""Pre-Op Inspection Report-Northpoint"", ""ADC-QA Approver Santa Rosa"", ""NERP"", ""Goals Training Sessions-Supervisors"", ""Food Safety Team-Santa Rosa"", ""Global Protect VPN User"", ""ADC-Plant Editor Santa Rosa"", ""ADC-CONFIDENTIAL"", ""ADC-cSOP Notify Corp"", ""Video Sup-NPT"", ""Video User-NPT"", ""Store-QA Alfresco"", ""GoogleApps"", ""Environmental Management Team"", ""Team Rainbow"", ""ADC-ENG PKG Specs Notify"", ""ADC-Plant Approver Santa Rosa"", ""New Product Startup-Santa Rosa"", ""R&D Test Notification-Weekly"", ""Store-Manufacturing Santa Rosa"", ""Dynamics Team"", ""Concur Users"", ""qualitydocsEditor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Technical Services"", ""QA Frozen Report-Medford"", ""WIP"", ""Store-QA"", ""Packaging Specification Notification"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""New Product Meetings"", ""MCR"", ""New Item Number Notification"", ""Daily Report-Maintenance-Northpoint"", ""New Equipment Startup SOP-Santa Rosa"", ""Plant Management"", ""QA Jarring Report-Northpoint"", ""Accident Reporting-Santa Rosa"", ""Micro"", ""Canning Specifications"", ""Managerial staff"", ""Material Shortages-Northpoint"", ""Environmental Results-Santa Rosa"", ""QA Northpoint"", ""QA Special Handling-Northpoint"", ""QA Manufacturing-Northpoint"", ""Sanitation-Northpoint"", ""Pasta Sauce and Salsa Release -Northpoint"", ""QA Kitchen-Northpoint"", ""Staff-Northpoint"", ""qaReader""]"
Senior Recruiter,x,x,x,x,x,"[""GoogleApps_HumanResources_Department"", ""Goals Training Sessions"", ""Smartsheet_Licensed"", ""Fun Committee"", ""Store-Human Resources"", ""Human Resources"", ""Staff-Petaluma""]"
Senior Systems Administrator,x,x,x,x, ,"[""GoogleApps_InformationTechnology_Department"", ""IT Infrastructure"", ""Net Priv 15"", ""Goals Training Sessions"", ""Global Protect VPN User"", ""FS_ITInfrastructureTeam_Notify"", ""PMP"", ""NetBrain-RO"", ""Smartsheet_Licensed"", ""PMPAdmins"", ""SQLDBAs"", ""PasswordStateAdmins"", ""Storage Admins-RW"", ""GADS"", ""backups"", ""DevOps Admins"", ""SCOMAdmins"", ""MESAdmins"", ""NetOps"", ""SQLAdmins"", ""SCCM SysAdmins"", ""EQLAdmins"", ""DachaWarehouse"", ""Dynamics Team"", ""Concur Users"", ""VMware Administrators"", ""ops-notify"", ""RSA_Advanced"", ""RSA_Supervisor"", ""Staff-Northpoint"", ""Staff-Sutton"", ""Information Technology Department"", ""IT Tech Support"", ""Desktop Admin"", ""Staff-Petaluma"", ""VMware ESX Admins"", ""KVM"", ""Solarwinds"", ""Support-SMS"", ""IT Administrators"", ""Infoblox Full Admins"", ""IT"", ""Cisco Basic Admins"", ""BaseAccess"", ""IT SysAdmins"", ""Store-Information Services"", ""TestTransaction"", ""Information-Services-Dept-Group"", ""TestRepeatingTransaction""]"
Senior Territory Sales Representative,x,x,x,x,x,"[""Concur Business Meals"", ""Goals Training Sessions"", ""GoogleAppsEA"", ""Concur Users"", ""TurnLink User Group"", ""Store-Outside Sales"", ""Store-Sales Mailing List Database RW"", ""Store-Accounting MCB Approvals RW"", ""Outside Sales"", ""Staff-Remote"", ""Store-Category Management RW"", ""ADC-ENG PKG Specs Notify"", ""Packaging Specification Notification"", ""Store-Sales"", ""Store-Projects-Genesis"", ""Store-Projects Price Lists RO"", ""Store-Training EBS"", ""Promotion Plan Group""]"
Senior Training Coordinator,x,x,x,x, ,"[""Allergen Management Team-Medford"", ""ADC-FRZN Approver Medford"", ""ADC-Plant Editor Medford"", ""GoogleAppsEA"", ""Store-Training Coach Project Working Folder RW"", ""Quintiq-Frozen Sup"", ""Concur Users"", ""Store-Projects Cost of Quality RW"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""Store-Training Info for Training FacilitatorsRW"", ""WIP"", ""Store-QA"", ""Change Notification (Recipe)"", ""GMP Tip"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""Store-Production Medford"", ""Store-Production Kitchen"", ""Allergen Advisory-Medford"", ""QA Special Handling-Northpoint"", ""QA Medford"", ""Store-Inventory Control"", ""Staff-Medford"", ""Store-QA Private Specs"", ""Store-Production Private"", ""Ergo Crust Project""]"
Sensory Coordinator,x,x,x,x, ,"[""Goals Training Sessions"", ""Store-Sensory Daily Sensory Reports Medford RW"", ""ADC-Plant Editor Medford"", ""GoogleAppsEA"", ""ADC-SNS Notify"", ""Sensory Gemba Tasting-Medford"", ""New Product Startup-Medford"", ""Concur Users"", ""WIP"", ""Store-QA Frozen Holds Medford"", ""Store-QA"", ""qualitydocsAdmin"", ""QA Manufacturing-Medford"", ""Plant Trial Distribution-Medford"", ""Change Notification (Recipe)"", ""QA Frozen Hold-Medford"", ""Store-Sensory"", ""Sensory"", ""Allergen Advisory-Medford"", ""manufacturingebsEditor"", ""Store-QA Can Med Hold Summaries"", ""QA Medford"", ""Soup Release-Medford"", ""QA Medford eFax"", ""QA Dry-Medford"", ""manufacturingEditor"", ""Staff-Medford"", ""GoogleApps"", ""Store-Sensory Daily Sensory Reports Santa Rosa RW"", ""ADC-Plant Editor Santa Rosa"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""New Product Meetings"", ""QA Northpoint"", ""QA Manufacturing-Northpoint"", ""Plant Trial Distribution-Northpoint"", ""QA EFax"", ""Staff-Northpoint"", ""Store-QA Private Specs"", ""Store-Manufacturing Documents"", ""Plant Trial Distribution-Pocatello"", ""Soup Qualification-Pocatello"", ""Daily Sensory Report-POC"", ""ADC-SNS Approver Pocatello"", ""GROUP-QA Pocatello"", ""ADC-QA Approver Pocatelllo"", ""Store-Projects Pocatello SOPs Sensory RW"", ""Store-Sensory Daily Sensory Reports Pocatello RW"", ""ADC-Plant Editor Pocatello"", ""QA Pocatello"", ""Smartsheet_Licensed"", ""Team Rainbow"", ""GADS"", ""QA Frozen Hold-Pocatello"", ""Recipe Change Notification-Pocatello"", ""QA Special Handling-Pocatello"", ""Staff-Pocatello"", ""Store-Projects Cost of Quality RW"", ""qualitydocsEditor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Store-Production Supervisors"", ""Store-Safety"", ""Store-Production Private Medford Canning""]"
Sensory Food Technologist,x,x,x,x, ,"[""Daily Sensory Report-POC"", ""Goals Training Sessions"", ""PET Tray Project"", ""ADC-Corp Editor"", ""Smartsheet_Licensed"", ""GoogleAppsEA"", ""Culinary"", ""Store-Culinary"", ""Staff-Northpoint Corporate"", ""ADC-SNS Notify"", ""ADC-SNS Attribute Approver"", ""Concur Users"", ""qualitydocsReader"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Sensory"", ""Sensory"", ""Staff-Remote"", ""Store-Research and Development"", ""qaReader""]"
Sensory Intern,x,x, , , ,[]
Sensory Manager,x,x, ,x, ,[]
Sensory Specialist,x,x,x, , ,"[""Store-Sensory Daily Sensory Reports Santa Rosa RW"", ""ADC-Plant Editor Santa Rosa"", ""GoogleAppsEA"", ""WIP"", ""Store-QA"", ""Change Notification (Recipe)"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""Store-Sensory"", ""New Product Meetings"", ""Sensory"", ""manufacturingebsEditor"", ""QA Northpoint"", ""Store-QA Compliments"", ""QA Manufacturing-Northpoint"", ""Plant Trial Distribution-Northpoint"", ""QA EFax"", ""Staff-Northpoint"", ""Store-QA Private Specs""]"
Sensory Specialist~,x,x,x, , ,"[""GROUP-QA Frozen-Medford"", ""Store-Sensory Daily Sensory Reports Medford RW"", ""GoogleAppsEA"", ""QA Frozen-Medford"", ""qualitydocsReader"", ""manufacturingReader"", ""Store-Production Manufacturing"", ""Allergen Advisory-Medford"", ""Store-QA Compliments"", ""QA Medford"", ""Store-QA Techs Medford"", ""Staff-Medford"", ""Plant Trial Distribution-Pocatello"", ""Daily Sensory Report-POC"", ""GROUP-QA Pocatello"", ""Store-Sensory Daily Sensory Reports Pocatello RW"", ""ADC-Plant Editor Pocatello"", ""QA Pocatello"", ""Smartsheet_Licensed"", ""GoogleApps"", ""Team Rainbow"", ""GADS"", ""QA Frozen Hold-Pocatello"", ""Recipe Change Notification-Pocatello"", ""QA Special Handling-Pocatello"", ""Staff-Pocatello"", ""Store-Projects Cost of Quality RW"", ""qualitydocsEditor"", ""manufacturingebsReader"", ""Store-Production"", ""Store-QA Frozen Holds Medford"", ""Store-QA"", ""qualitydocsAdmin"", ""Store-Sensory"", ""Sensory"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Store-Production Supervisors"", ""Store-Safety"", ""Store-Production Private Medford Canning""]"
Sensory Supervisor,x,x,x,x,x,"[""Performance Reviews Training-Supervisors"", ""Soup Release-Pocatello"", ""QA Canning Report-Pocatello"", ""Goals Training Sessions-Supervisors"", ""Store-Sensory Daily Sensory Reports Medford RW"", ""ADC-Plant Editor Medford"", ""Store-QA Alfresco Medford Canning RW"", ""Smartsheet_Licensed"", ""Store-QA Alfresco SQF Doc Pending WI JAs Canning RW"", ""GoogleAppsEA"", ""ADC-ENG PKG Specs Notify"", ""GROUP_draft_publishers"", ""ADC-SNS Notify"", ""ADC-SNS Photo Spec Approver"", ""Sensory Gemba Tasting-Medford"", ""New Product Startup-Medford"", ""Concur Users"", ""Store-Projects Cost of Quality RW"", ""Production Shift Report-Medford"", ""qualitydocsEditor"", ""manufacturingReader"", ""manufacturingebsReader"", ""Store-Production"", ""QA Frozen Report-Medford"", ""QA Canning Report-Medford"", ""WIP"", ""Store-QA Frozen Holds Medford"", ""Store-QA"", ""qualitydocsAdmin"", ""QA Manufacturing-Medford"", ""Plant Trial Distribution-Medford"", ""New Packaging"", ""Change Notification (Recipe)"", ""Bull"", ""Packaging Specification Notification"", ""GMP Tip"", ""QA Frozen Hold-Medford"", ""Store-Sensory"", ""Sensory"", ""Store-Production Manufacturing"", ""Store-Production Medford"", ""Store-Planning-Medford Delivery Schedule RW"", ""Production-Medford"", ""Store-Production Supervisors"", ""MCR"", ""Allergen Advisory-Medford"", ""New Item Number Notification"", ""Plant Management"", ""Store-Safety"", ""Store-Production Private Medford Canning"", ""Safety Tailgate-Medford"", ""Daily Report-Maintenance-Medford"", ""Canning-Medford"", ""Canning Specifications"", ""Accident Reporting-Medford"", ""Managerial staff"", ""QA Medford"", ""Soup Release-Medford"", ""Canning"", ""Staff-Medford"", ""Store-Sensory Daily Sensory Reports Santa Rosa RW"", ""ADC-Plant Editor Santa Rosa"", ""New Product Startup-Santa Rosa"", ""R&D Test Notification-Weekly"", ""QA Document Control Team"", ""qualitydocsReader"", ""Store-Projects Packaging Dev RW"", ""Store-Organic Agriculture Sample Approval Status Log - Write"", ""Allergen Declaration"", ""Store-Projects-Shutdown Training"", ""QA Frozen Report-Northpoint"", ""QA Frozen Hold-Northpoint"", ""New Product Meetings"", ""ConsumerRelationsBasic"", ""Store-Projects RA Forms"", ""Store-Manufacturing Sutton"", ""Store-QA Private Specs Read Only"", ""QA Northpoint"", ""QA Manufacturing-Northpoint"", ""Staff-Northpoint"", ""Plant Trial Distribution-Pocatello"", ""Soup Qualification-Pocatello"", ""Daily Sensory Report-POC"", ""Tree Nut Process Disposition-POC"", ""ADC-SNS Approver Pocatello"", ""GROUP-QA Pocatello"", ""ADC-Plant SUP Notify Pocatello"", ""ADC-QA Approver Pocatelllo"", ""ADC-PROD WI Approver Pocatello"", ""Store-Sensory Daily Sensory Reports Pocatello RW"", ""ADC-Plant Editor Pocatello"", ""ADC-CONFIDENTIAL"", ""Safety-Pocatello"", ""Shoreware QA-Sen-POC"", ""QA Pocatello"", ""Leadership-Pocatello"", ""New Product Startup-Pocatello"", ""Store-Projects Pocatello SOPs"", ""Accident Reporting-Pocatello"", ""Team Rainbow"", ""QA Frozen Hold-Pocatello"", ""Recipe Change Notification-Pocatello"", ""QA Special Handling-Pocatello"", ""Staff-Pocatello"", ""Dynamics Team""]"
Service Mgmt Consultant,x,x, , , ,"[""VMware-RO"", ""Change Management"", ""IT Infrastructure"", ""NetBrain-RO"", ""Smartsheet_Licensed"", ""GoogleApps"", ""NetOps-RO"", ""ops-notify"", ""Information Technology Department"", ""Staff-Petaluma"", ""IT"", ""Infoblox Read-Only Users"", ""Store-Information Services"", ""Information-Services-Dept-Group"", ""Backup Operators""]"
Shayne Young - Backup Broadcast Email Account,x,x, , , ,[]
